Batch,Disease,Embedding,AUROC,F1,F1_MACRO,F1_MICRO,Exec Time,Total Run (secs),Epochs,LR,CV
DL_tfidf_results_2023-04-04-22-35-26,OSA,all,0.712962962962963,0.0,0.4671532846715328,0.8767123287671232,"Trn,Eval,Ttl=0:00:12.886504,0:00:00.031646,0:00:12.918150",12.918150424957275,50,0.01,False
DL_tfidf_results_2023-04-04-22-35-26,PVD,all,0.7558823529411764,0.0,0.452127659574468,0.8252427184466019,"Trn,Eval,Ttl=0:00:12.523496,0:00:00.054380,0:00:12.577875",12.57787537574768,50,0.01,False
DL_tfidf_results_2023-04-04-22-35-26,Venous Insufficiency,all,0.5929127052722558,0.0,0.4823848238482385,0.9319371727748692,"Trn,Eval,Ttl=0:00:11.435104,0:00:00.031646,0:00:11.466750",11.466749668121338,50,0.01,False
DL_tfidf_results_2023-04-04-22-35-26,Obesity,all,0.7910295616717635,0.6842105263157894,0.7093619003260363,0.7115384615384616,"Trn,Eval,Ttl=0:00:12.806615,0:00:00.039864,0:00:12.846478",12.846478462219238,50,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,Asthma,all,0.678933105120525,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:48.695694,0:00:00.047479,0:00:48.743173",48.743173122406006,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,CAD,all,0.8693581780538302,0.8394160583941606,0.7669302514193025,0.7894736842105263,"Trn,Eval,Ttl=0:00:49.648800,0:00:00.037089,0:00:49.685889",49.68588900566101,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,CHF,all,0.8460703430308294,0.8290155440414508,0.7444046792372203,0.7724137931034483,"Trn,Eval,Ttl=0:00:35.008606,0:00:00.016019,0:00:35.024625",35.024624824523926,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,Depression,all,0.6314006024096386,0.0,0.4368421052631578,0.7757009345794392,"Trn,Eval,Ttl=0:00:52.442863,0:00:00.031671,0:00:52.474534",52.47453427314758,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,Diabetes,all,0.8463516554162649,0.8571428571428571,0.7115902964959568,0.7850467289719625,"Trn,Eval,Ttl=0:00:49.132023,0:00:00.055799,0:00:49.187822",49.18782186508179,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,Gallstones,all,0.6494208494208494,0.0,0.4567901234567901,0.8409090909090909,"Trn,Eval,Ttl=0:00:50.300411,0:00:00.047390,0:00:50.347801",50.34780097007752,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,GERD,all,0.5402965828497743,0.2682926829268293,0.5299796747967479,0.6756756756756757,"Trn,Eval,Ttl=0:00:44.665729,0:00:00.046646,0:00:44.712375",44.71237540245056,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,Gout,all,0.5960399703923019,0.0,0.466183574879227,0.8733031674208145,"Trn,Eval,Ttl=0:00:51.453163,0:00:00.041013,0:00:51.494175",51.49417519569397,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,Hypercholesterolemia,all,0.7490782910431576,0.6862745098039216,0.6673130790777849,0.6683937823834197,"Trn,Eval,Ttl=0:00:46.080180,0:00:00.028751,0:00:46.108931",46.10893106460571,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,Hypertension,all,0.6566596194503171,0.8847184986595173,0.4423592493297587,0.7932692307692307,"Trn,Eval,Ttl=0:00:58.734548,0:00:00.045771,0:00:58.780319",58.78031921386719,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,Hypertriglyceridemia,all,0.5429519071310116,0.0,0.4820143884892086,0.9305555555555556,"Trn,Eval,Ttl=0:00:51.984054,0:00:00.047693,0:00:52.031748",52.031747579574585,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,OA,all,0.6056380266906582,0.0,0.4488188976377952,0.8142857142857143,"Trn,Eval,Ttl=0:00:51.968158,0:00:00.047120,0:00:52.015278",52.01527786254883,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,OSA,all,0.8061342592592593,0.3111111111111111,0.6161153519932145,0.8584474885844748,"Trn,Eval,Ttl=0:00:54.051356,0:00:00.039691,0:00:54.091047",54.09104681015015,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,PVD,all,0.7310457516339869,0.0,0.452127659574468,0.8252427184466019,"Trn,Eval,Ttl=0:00:46.453539,0:00:00.031138,0:00:46.484676",46.484676361083984,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,Venous Insufficiency,all,0.5661192739844425,0.0,0.4823848238482385,0.9319371727748692,"Trn,Eval,Ttl=0:00:43.304161,0:00:00.032131,0:00:43.336292",43.3362922668457,200,0.01,False
DL_tfidf_results_2023-04-04-22-41-01,Obesity,all,0.7800945232137894,0.6818181818181818,0.7242424242424241,0.7307692307692306,"Trn,Eval,Ttl=0:00:50.369332,0:00:00.036515,0:00:50.405847",50.4058473110199,200,0.01,False
DL_tfidf_results_2023-04-04-22-55-08,Asthma,all,0.5186136071887035,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:16.956444,0:00:00.090928,0:00:17.047373",17.047372579574585,20,0.01,False
DL_tfidf_results_2023-04-04-22-58-23,Asthma,all,0.6124661246612466,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:00.219037,0:00:00.036009,0:00:00.255046",0.2550456523895263,1,0.01,False
DL_tfidf_results_2023-04-04-22-58-23,CAD,all,0.7273291925465838,0.8022922636103152,0.4011461318051576,0.6698564593301436,"Trn,Eval,Ttl=0:00:00.197609,0:00:00.038297,0:00:00.235906",0.2359061241149902,1,0.01,False
DL_tfidf_results_2023-04-04-22-58-59,Asthma,all,0.6124661246612466,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:00.278951,0:00:00.027569,0:00:00.306520",0.3065199851989746,1,0.01,False
DL_tfidf_results_2023-04-04-23-01-46,Asthma,all,0.6124661246612466,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:00.228464,0:00:00.033084,0:00:00.261548",0.2615482807159424,1,0.01,False
DL_tfidf_results_2023-04-05-00-41-23,Asthma,all,0.6124661246612466,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:00.409167,0:00:00.031417,0:00:00.440584",0.4405839443206787,1,0.01,False
DL_tfidf_results_2023-04-05-08-39-19,Asthma,all,0.4677649408073028,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:05.142142,0:00:00.036642,0:00:05.178784",5.178784132003784,20,0.5,False
DL_tfidf_results_2023-04-05-08-39-19,Asthma,all,0.5648267008985879,0.3241106719367589,0.1620553359683794,0.1933962264150943,"Trn,Eval,Ttl=0:00:04.756197,0:00:00.043067,0:00:04.799264",4.799264430999756,20,0.0,False
DL_tfidf_results_2023-04-05-08-39-19,Asthma,all,0.5044929396662388,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:04.982260,0:00:00.045559,0:00:05.027818",5.027818202972412,20,1.0,False
DL_tfidf_results_2023-04-05-08-39-19,Asthma,all,0.6809299671944089,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:04.813091,0:00:00.057537,0:00:04.870628",4.870627880096436,20,0.01,False
DL_tfidf_results_2023-04-05-08-41-36,Asthma,all,0.4624875196120382,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:05.580472,0:00:00.054080,0:00:05.634552",5.634552478790283,20,0.5,False
DL_tfidf_results_2023-04-05-08-41-36,Asthma,all,0.4636285836542576,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:13.351777,0:00:00.046645,0:00:13.398421",13.39842128753662,20,0.1,False
DL_tfidf_results_2023-04-05-08-41-36,Asthma,all,0.6882042504635573,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:04.779182,0:00:00.031817,0:00:04.811000",4.810999631881714,20,0.01,False
DL_tfidf_results_2023-04-05-08-42-33,Asthma,all,0.4481529025816574,0.3241106719367589,0.1620553359683794,0.1933962264150943,"Trn,Eval,Ttl=0:00:12.232787,0:00:00.035593,0:00:12.268380",12.26837992668152,50,0.0,False
DL_tfidf_results_2023-04-05-08-47-58,Asthma,all,0.4683354728284125,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:13.374435,0:00:00.051142,0:00:13.425577",13.42557668685913,50,0.5,False
DL_tfidf_results_2023-04-05-08-47-58,Asthma,all,0.4736128940236771,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:20.828232,0:00:00.048267,0:00:20.876499",20.87649941444397,50,0.1,False
DL_tfidf_results_2023-04-05-08-47-58,Asthma,all,0.8020253886749393,0.3928571428571429,0.6502329192546583,0.839622641509434,"Trn,Eval,Ttl=0:00:12.658880,0:00:00.034178,0:00:12.693059",12.693058967590332,50,0.001,False
DL_tfidf_results_2023-04-05-08-47-58,Asthma,all,0.560119811724433,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:13.388626,0:00:00.039150,0:00:13.427776",13.427776336669922,50,0.0001,False
DL_tfidf_results_2023-04-05-08-57-02,Asthma,all,0.799885893595778,0.4210526315789473,0.6655671877240785,0.8443396226415094,"Trn,Eval,Ttl=0:00:12.098072,0:00:00.046887,0:00:12.144959",12.144958734512327,50,0.001,False
DL_tfidf_results_2023-04-05-08-57-31,Asthma,all,0.7734987876194552,0.3773584905660377,0.6442048517520216,0.8443396226415094,"Trn,Eval,Ttl=0:00:46.802361,0:00:00.033079,0:00:46.835439",46.83543920516968,200,0.001,False
DL_tfidf_results_2023-04-05-08-58-45,Asthma,all,0.7163029525032093,0.1739130434782609,0.5366919714745801,0.8207547169811321,"Trn,Eval,Ttl=0:00:06.126309,0:00:00.040329,0:00:06.166638",6.166637659072876,25,0.001,False
DL_tfidf_results_2023-04-05-09-07-40,Asthma,all,0.7918984453002424,0.4561403508771929,0.6858358430135283,0.8537735849056604,"Trn,Eval,Ttl=0:00:11.501169,0:00:00.029852,0:00:11.531022",11.53102159500122,50,0.001,False
DL_tfidf_results_2023-04-05-09-20-50,Asthma,all,0.5471402082441877,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:11.752578,0:00:00.043824,0:00:11.796402",11.796402215957642,50,0.001,False
DL_tfidf_results_2023-04-05-09-36-04,Asthma,all,0.5023534445870774,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:15.667075,0:00:00.040262,0:00:15.707337",15.707337379455566,50,0.001,False
DL_tfidf_results_2023-04-05-09-37-16,Asthma,all,0.5926401369276851,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:12.116273,0:00:00.035637,0:00:12.151910",12.151909828186035,50,0.001,False
DL_tfidf_results_2023-04-05-09-43-01,Asthma,all,0.5401511909855942,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:12.466493,0:00:00.029642,0:00:12.496135",12.496134519577026,50,0.001,False
DL_tfidf_results_2023-04-05-09-50-08,Asthma,all,0.5472828412494652,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:12.545362,0:00:00.054932,0:00:12.600294",12.60029411315918,50,0.001,False
DL_tfidf_results_2023-04-05-09-52-08,Asthma,all,0.7545285979175581,0.3773584905660377,0.6442048517520216,0.8443396226415094,"Trn,Eval,Ttl=0:00:12.052209,0:00:00.041589,0:00:12.093798",12.09379816055298,50,0.001,False
DL_tfidf_results_2023-04-05-09-55-08,Asthma,all,0.8247040365140493,0.4406779661016949,0.6751335035987927,0.8443396226415094,"Trn,Eval,Ttl=0:00:12.618536,0:00:00.044139,0:00:12.662676",12.662675857543944,50,0.001,False
DL_tfidf_results_2023-04-05-10-11-31,Asthma,all,0.8289830266723719,0.3859649122807017,0.6452985324346288,0.8349056603773584,"Trn,Eval,Ttl=0:00:12.284580,0:00:00.038424,0:00:12.323004",12.323004245758057,50,0.001,False
DL_tfidf_results_2023-04-05-10-13-43,Asthma,all,0.8552274996434175,0.5333333333333333,0.7282051282051282,0.8679245283018869,"Trn,Eval,Ttl=0:00:12.049188,0:00:00.042855,0:00:12.092043",12.092042684555054,50,0.001,False
DL_tfidf_results_2023-04-05-10-14-25,Asthma,all,0.8386820710312366,0.5573770491803278,0.7414984419455358,0.8726415094339622,"Trn,Eval,Ttl=0:00:24.318573,0:00:00.044501,0:00:24.363074",24.36307382583618,100,0.001,False
DL_tfidf_results_2023-04-05-10-16-50,Asthma,all,0.5176864926544003,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:01:11.743095,0:00:00.045864,0:01:11.788959",71.78895926475525,100,0.1,False
DL_tfidf_results_2023-04-05-10-16-50,Asthma,all,0.8105833689915847,0.4761904761904761,0.6923888669041023,0.8443396226415094,"Trn,Eval,Ttl=0:00:24.530244,0:00:00.033245,0:00:24.563489",24.56348919868469,100,0.01,False
DL_tfidf_results_2023-04-05-10-16-50,Asthma,all,0.8130081300813008,0.3703703703703703,0.6392392392392392,0.839622641509434,"Trn,Eval,Ttl=0:00:24.702476,0:00:00.050489,0:00:24.752965",24.752964973449707,100,0.001,False
DL_tfidf_results_2023-04-05-10-24-20,Asthma,all,0.5,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:25.597586,0:00:00.034161,0:00:25.631747",25.63174748420716,100,0.01,False
DL_tfidf_results_2023-04-05-10-26-49,Asthma,all,0.8463842533162174,0.5507246376811594,0.7317003470095937,0.8537735849056604,"Trn,Eval,Ttl=0:00:24.494215,0:00:00.040166,0:00:24.534380",24.534380435943604,100,0.01,False
DL_tfidf_results_2023-04-05-10-31-03,Asthma,all,0.8137926116103266,0.5000000000000001,0.7055555555555555,0.8490566037735849,"Trn,Eval,Ttl=0:00:23.956207,0:00:00.032252,0:00:23.988460",23.988459587097168,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,Asthma,all,0.8227071744401655,0.53125,0.7239583333333334,0.8584905660377359,"Trn,Eval,Ttl=0:00:23.401178,0:00:00.041755,0:00:23.442933",23.442933320999146,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,CAD,all,0.8957556935817805,0.8447653429602888,0.7699004019765983,0.7942583732057417,"Trn,Eval,Ttl=0:00:23.957716,0:00:00.033138,0:00:23.990855",23.990854740142822,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,CHF,all,0.8399913156752062,0.845360824742268,0.7664304123711341,0.7931034482758621,"Trn,Eval,Ttl=0:00:17.216355,0:00:00.025395,0:00:17.241751",17.241750717163086,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,Depression,all,0.7164909638554218,0.4096385542168674,0.6338047843548105,0.7710280373831775,"Trn,Eval,Ttl=0:00:24.888709,0:00:00.031629,0:00:24.920337",24.92033743858337,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,Diabetes,all,0.8757098467802421,0.8698412698412699,0.7535047057170952,0.808411214953271,"Trn,Eval,Ttl=0:00:25.011042,0:00:00.039156,0:00:25.050199",25.05019879341125,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,Gallstones,all,0.5346718146718147,0.09375,0.4697473404255319,0.7363636363636363,"Trn,Eval,Ttl=0:00:25.227420,0:00:00.041811,0:00:25.269230",25.269230127334595,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,GERD,all,0.5962282398452611,0.325,0.5693965517241378,0.7081081081081082,"Trn,Eval,Ttl=0:00:21.925527,0:00:00.029824,0:00:21.955351",21.95535087585449,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,Gout,all,0.7161361954108069,0.3396226415094339,0.624824174225154,0.8416289592760181,"Trn,Eval,Ttl=0:00:25.516599,0:00:00.034352,0:00:25.550951",25.55095076560974,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,Hypercholesterolemia,all,0.7734764693125137,0.6857142857142857,0.6553571428571429,0.6580310880829016,"Trn,Eval,Ttl=0:00:22.497625,0:00:00.032532,0:00:22.530158",22.530157804489136,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,Hypertension,all,0.7221987315010571,0.8802228412256268,0.562918438156673,0.7932692307692307,"Trn,Eval,Ttl=0:00:24.887658,0:00:00.042681,0:00:24.930339",24.930339097976685,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,Hypertriglyceridemia,all,0.5257048092868989,0.0,0.4782608695652174,0.9166666666666666,"Trn,Eval,Ttl=0:00:25.879631,0:00:00.035807,0:00:25.915438",25.91543769836425,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,OA,all,0.7396911081121608,0.3939393939393939,0.640472521828454,0.8095238095238095,"Trn,Eval,Ttl=0:00:25.006915,0:00:00.041914,0:00:25.048829",25.04882860183716,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,OSA,all,0.7793209876543209,0.36,0.6387628865979381,0.8538812785388128,"Trn,Eval,Ttl=0:00:25.949483,0:00:00.032680,0:00:25.982163",25.982163190841675,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,PVD,all,0.8390522875816993,0.6086956521739131,0.7649892255038662,0.8689320388349513,"Trn,Eval,Ttl=0:00:24.899819,0:00:00.037666,0:00:24.937485",24.937485456466675,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,Venous Insufficiency,all,0.7221261884183232,0.1052631578947368,0.5292156009859359,0.9109947643979056,"Trn,Eval,Ttl=0:00:22.556150,0:00:00.033566,0:00:22.589715",22.589715480804443,100,0.01,False
DL_tfidf_results_2023-04-05-10-33-22,Obesity,all,0.8065054211843203,0.7027027027027027,0.7323037323037324,0.735576923076923,"Trn,Eval,Ttl=0:00:24.773283,0:00:00.033417,0:00:24.806700",24.806699752807617,100,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,Asthma,all,0.8295535586934816,0.5671641791044776,0.7429658430536394,0.8632075471698113,"Trn,Eval,Ttl=0:00:11.723782,0:00:00.035716,0:00:11.759497",11.75949740409851,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,CAD,all,0.8959627329192547,0.8705035971223022,0.8066803699897225,0.8277511961722487,"Trn,Eval,Ttl=0:00:11.151052,0:00:00.042739,0:00:11.193791",11.193790912628174,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,CHF,all,0.8471558836300478,0.8686868686868686,0.7930390865173473,0.8206896551724138,"Trn,Eval,Ttl=0:00:07.893132,0:00:00.032808,0:00:07.925940",7.925940036773682,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,Depression,all,0.7321787148594378,0.3953488372093023,0.6216510267917856,0.7570093457943925,"Trn,Eval,Ttl=0:00:11.268783,0:00:00.033993,0:00:11.302775",11.302775382995604,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,Diabetes,all,0.8788171006107361,0.8867924528301887,0.7797598627787308,0.8317757009345794,"Trn,Eval,Ttl=0:00:11.486585,0:00:00.040763,0:00:11.527348",11.527348041534424,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,Gallstones,all,0.4974517374517374,0.2,0.5243243243243244,0.7454545454545455,"Trn,Eval,Ttl=0:00:11.947035,0:00:00.046833,0:00:11.993868",11.993868350982666,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,GERD,all,0.6408768536428111,0.3636363636363636,0.5825274016763379,0.6972972972972973,"Trn,Eval,Ttl=0:00:10.237565,0:00:00.038244,0:00:10.275809",10.275809288024902,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,Gout,all,0.7092894152479645,0.32,0.6166326530612245,0.8461538461538461,"Trn,Eval,Ttl=0:00:12.011160,0:00:00.031919,0:00:12.043079",12.043079376220703,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,Hypercholesterolemia,all,0.7580785079158534,0.6948356807511736,0.6595565686992862,0.6632124352331606,"Trn,Eval,Ttl=0:00:10.585002,0:00:00.047843,0:00:10.632845",10.632844924926758,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,Hypertension,all,0.6871035940803383,0.8901408450704226,0.6253982913876703,0.8125,"Trn,Eval,Ttl=0:00:11.370607,0:00:00.044676,0:00:11.415283",11.41528296470642,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,Hypertriglyceridemia,all,0.5157545605306799,0.0,0.4795180722891566,0.9212962962962964,"Trn,Eval,Ttl=0:00:11.845303,0:00:00.033339,0:00:11.878641",11.87864112854004,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,OA,all,0.7780776728145149,0.4225352112676056,0.6525283506194761,0.8047619047619048,"Trn,Eval,Ttl=0:00:11.575433,0:00:00.047100,0:00:11.622532",11.6225323677063,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,OSA,all,0.7721836419753086,0.3703703703703703,0.6409143518518519,0.8447488584474886,"Trn,Eval,Ttl=0:00:12.184585,0:00:00.047853,0:00:12.232438",12.232438325881958,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,PVD,all,0.8428104575163399,0.6153846153846154,0.7716692529372644,0.8786407766990291,"Trn,Eval,Ttl=0:00:17.819676,0:00:00.040512,0:00:17.860188",17.860187768936157,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,Venous Insufficiency,all,0.7329299913569577,0.25,0.6086065573770492,0.93717277486911,"Trn,Eval,Ttl=0:00:10.531584,0:00:00.036833,0:00:10.568418",10.5684175491333,50,0.01,False
DL_tfidf_results_2023-04-05-10-44-25,Obesity,all,0.7893615049578353,0.6777777777777777,0.7160075329566855,0.7211538461538461,"Trn,Eval,Ttl=0:00:12.014143,0:00:00.036308,0:00:12.050451",12.050450563430786,50,0.01,False
DL_tfidf_results_2023-04-05-10-50-59,Asthma,all,0.4506489801740123,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:32.485836,0:00:00.044803,0:00:32.530640",32.5306396484375,50,0.1,False
DL_tfidf_results_2023-04-05-10-50-59,Asthma,all,0.8296961916987591,0.5000000000000001,0.7055555555555555,0.8490566037735849,"Trn,Eval,Ttl=0:00:11.482094,0:00:00.040781,0:00:11.522875",11.52287483215332,50,0.01,False
DL_tfidf_results_2023-04-05-10-50-59,Asthma,all,0.8232777064612752,0.4285714285714285,0.670807453416149,0.8490566037735849,"Trn,Eval,Ttl=0:00:11.593206,0:00:00.033612,0:00:11.626818",11.62681794166565,50,0.001,False
DL_tfidf_results_2023-04-05-10-50-59,Asthma,all,0.5452859791755813,0.0,0.4464751958224543,0.8066037735849056,"Trn,Eval,Ttl=0:00:11.698668,0:00:00.044758,0:00:11.743426",11.743426084518433,50,0.0001,False
DL_tfidf_results_2023-04-05-10-50-59,CAD,all,0.4365424430641822,0.8022922636103152,0.4011461318051576,0.6698564593301436,"Trn,Eval,Ttl=0:00:21.419328,0:00:00.030198,0:00:21.449525",21.449525356292725,50,0.1,False
DL_tfidf_results_2023-04-05-10-50-59,CAD,all,0.8980331262939959,0.8444444444444444,0.7803303303303304,0.7990430622009569,"Trn,Eval,Ttl=0:00:12.117508,0:00:00.046232,0:00:12.163740",12.163739919662476,50,0.01,False
DL_tfidf_results_2023-04-05-10-50-59,CAD,all,0.8900621118012423,0.8478260869565217,0.7760257195345989,0.7990430622009569,"Trn,Eval,Ttl=0:00:11.721150,0:00:00.058868,0:00:11.780018",11.780018091201782,50,0.001,False
DL_tfidf_results_2023-04-05-10-50-59,CAD,all,0.8526915113871636,0.8164794007490637,0.7459880447453928,0.7655502392344498,"Trn,Eval,Ttl=0:00:11.635405,0:00:00.034134,0:00:11.669539",11.669538974761965,50,0.0001,False
DL_tfidf_results_2023-04-05-10-50-59,CHF,all,0.6128962223187148,0.74,0.5811111111111111,0.6413793103448275,"Trn,Eval,Ttl=0:00:11.822743,0:00:00.039298,0:00:11.862041",11.862040758132936,50,0.1,False
DL_tfidf_results_2023-04-05-10-50-59,CHF,all,0.8528006947459834,0.8484848484848485,0.7611989459815547,0.7931034482758621,"Trn,Eval,Ttl=0:00:08.639115,0:00:00.022036,0:00:08.661151",8.66115117073059,50,0.01,False
